item_gallery_id,item_id,original_name,encrypted_name,file_path,width,height,size,default,for_web,order,status,updated_by,updated_date
2245,51477,"Aging Room Quattro Sonata Vibrato Box (20)_6SZ.jpg",aging-room-quattro-sonata-vibrato-box-20-6sz-1686842013-1.jpg,uploads/item_gallery/aging-room-quattro-sonata-vibrato-box-20-6sz-1686842013-1.jpg,1080,1080,814843,1,0,NULL,active,124,"2023-06-15 11:13:37"
2246,51477,"Aging Room Quattro Sonata Vibrato Box (20)_3SZ.jpg",aging-room-quattro-sonata-vibrato-box-20-3sz-1686842013-1.jpg,uploads/item_gallery/aging-room-quattro-sonata-vibrato-box-20-3sz-1686842013-1.jpg,1080,1080,538037,0,0,NULL,active,124,"2023-06-15 11:13:33"
2247,51477,"Aging Room Quattro Sonata Vibrato Box (20)_7SZ.jpg",aging-room-quattro-sonata-vibrato-box-20-7sz-1686842014-3.jpg,uploads/item_gallery/aging-room-quattro-sonata-vibrato-box-20-7sz-1686842014-3.jpg,1080,1080,1060669,0,0,NULL,active,124,"2023-06-15 11:13:34"
2248,50442,"H Upmann Banker Daytrader Toro Box (10)_3SZ.jpg",h-upmann-banker-daytrader-toro-box-10-3sz-1686842450-1.jpg,uploads/item_gallery/h-upmann-banker-daytrader-toro-box-10-3sz-1686842450-1.jpg,1080,1080,418159,0,0,NULL,active,124,"2023-06-15 11:20:50"
2249,50442,"H Upmann Banker Daytrader Toro Box (10)_6SZ.jpg",h-upmann-banker-daytrader-toro-box-10-6sz-1686842452-2.jpg,uploads/item_gallery/h-upmann-banker-daytrader-toro-box-10-6sz-1686842452-2.jpg,1080,1080,870985,1,0,NULL,active,124,"2023-06-15 11:20:56"
2250,50442,"H Upmann Banker Daytrader Toro Box (10)_7SZ.jpg",h-upmann-banker-daytrader-toro-box-10-7sz-1686842453-3.jpg,uploads/item_gallery/h-upmann-banker-daytrader-toro-box-10-7sz-1686842453-3.jpg,1080,1080,1126021,0,0,NULL,active,124,"2023-06-15 11:20:54"
2251,52154,"La Aurora Dominican DNA Robusto (20) Unit_7SZ.jpg",la-aurora-dominican-dna-robusto-20-unit-7sz-1687354139-1.jpg,uploads/item_gallery/la-aurora-dominican-dna-robusto-20-unit-7sz-1687354139-1.jpg,1080,1080,1249604,0,0,NULL,active,124,"2023-06-21 09:29:00"
2252,52154,"La Aurora Dominican DNA Robusto (20) Unit_3SZ.jpg",la-aurora-dominican-dna-robusto-20-unit-3sz-1687354140-1.jpg,uploads/item_gallery/la-aurora-dominican-dna-robusto-20-unit-3sz-1687354140-1.jpg,1080,1080,625745,0,0,NULL,active,124,"2023-06-21 09:29:00"
2253,52154,"La Aurora Dominican DNA Robusto (20) Unit_6SZ.jpg",la-aurora-dominican-dna-robusto-20-unit-6sz-1687354141-3.jpg,uploads/item_gallery/la-aurora-dominican-dna-robusto-20-unit-6sz-1687354141-3.jpg,1080,1080,951394,1,0,NULL,active,124,"2023-06-21 09:29:04"
2254,52155,"La Aurora Dominican DNA Toro (20) Unit_3SZ.jpg",la-aurora-dominican-dna-toro-20-unit-3sz-1687354642-1.jpg,uploads/item_gallery/la-aurora-dominican-dna-toro-20-unit-3sz-1687354642-1.jpg,1080,1080,606546,0,0,NULL,active,124,"2023-06-21 09:37:23"
2255,52155,"La Aurora Dominican DNA Toro (20) Unit_6SZ.jpg",la-aurora-dominican-dna-toro-20-unit-6sz-1687354642-1.jpg,uploads/item_gallery/la-aurora-dominican-dna-toro-20-unit-6sz-1687354642-1.jpg,1080,1080,930564,1,0,NULL,active,124,"2023-06-21 09:37:27"
2256,52155,"La Aurora Dominican DNA Toro (20) Unit_7SZ.jpg",la-aurora-dominican-dna-toro-20-unit-7sz-1687354644-3.jpg,uploads/item_gallery/la-aurora-dominican-dna-toro-20-unit-7sz-1687354644-3.jpg,1080,1080,1177411,0,0,NULL,active,124,"2023-06-21 09:37:24"
2257,52153,"La Aurora Dominican DNA Gran Toro (20) Unit_3SZ.jpg",la-aurora-dominican-dna-gran-toro-20-unit-3sz-1687354973-1.jpg,uploads/item_gallery/la-aurora-dominican-dna-gran-toro-20-unit-3sz-1687354973-1.jpg,1080,1080,603148,0,0,NULL,active,124,"2023-06-21 09:42:53"
2258,52153,"La Aurora Dominican DNA Gran Toro (20) Unit_7SZ.jpg",la-aurora-dominican-dna-gran-toro-20-unit-7sz-1687354975-2.jpg,uploads/item_gallery/la-aurora-dominican-dna-gran-toro-20-unit-7sz-1687354975-2.jpg,1080,1080,1249621,0,0,NULL,active,124,"2023-06-21 09:42:55"
2259,52153,"La Aurora Dominican DNA Gran Toro (20) Unit_6SZ.jpg",la-aurora-dominican-dna-gran-toro-20-unit-6sz-1687354975-2.jpg,uploads/item_gallery/la-aurora-dominican-dna-gran-toro-20-unit-6sz-1687354975-2.jpg,1080,1080,938761,1,0,NULL,active,124,"2023-06-21 09:42:59"
2260,52161,"Romeo y Julieta Book of Love Toro (10) Unit_3SZ.jpg",romeo-y-julieta-book-of-love-toro-10-unit-3sz-1687360045-1.jpg,uploads/item_gallery/romeo-y-julieta-book-of-love-toro-10-unit-3sz-1687360045-1.jpg,1080,1080,546398,0,0,NULL,active,124,"2023-06-21 11:07:25"
2261,52161,"Romeo y Julieta Book of Love Toro (10) Unit_6SZ.jpg",romeo-y-julieta-book-of-love-toro-10-unit-6sz-1687360046-2.jpg,uploads/item_gallery/romeo-y-julieta-book-of-love-toro-10-unit-6sz-1687360046-2.jpg,1080,1080,1030591,1,0,NULL,active,124,"2023-06-21 11:07:29"
2262,52161,"Romeo y Julieta Book of Love Toro (10) Unit_7SZ.jpg",romeo-y-julieta-book-of-love-toro-10-unit-7sz-1687360047-3.jpg,uploads/item_gallery/romeo-y-julieta-book-of-love-toro-10-unit-7sz-1687360047-3.jpg,1080,1080,1199263,0,0,NULL,active,124,"2023-06-21 11:07:27"
2265,52940,17052018-IMG_8435.jpg,17052018-img-8435-1689949120-1.jpg,uploads/item_gallery/17052018-img-8435-1689949120-1.jpg,2892,4338,5165045,1,0,NULL,active,124,"2023-07-21 10:18:45"
2267,53227,cigar-whiskey-glass-with-ice-cigar.jpg,cigar-whiskey-glass-with-ice-cigar-1691993805-1.jpg,uploads/item_gallery/cigar-whiskey-glass-with-ice-cigar-1691993805-1.jpg,4964,3244,1481443,0,0,NULL,active,1,"2023-08-14 02:16:47"
2268,37911,ROME_MIN_AROMA-1.png,rome-min-aroma-1-1692135388-1.png,uploads/item_gallery/rome-min-aroma-1-1692135388-1.png,960,937,1191770,1,1,NULL,active,132,"2023-08-15 17:36:34"
2269,37912,ROME_MIN_ROME_WHITE-1.png,rome-min-rome-white-1-1692135425-1.png,uploads/item_gallery/rome-min-rome-white-1-1692135425-1.png,918,905,824070,1,1,NULL,active,132,"2023-08-15 17:37:09"
2270,38238,ROME_MIN_ROME_BLUE-1.png,rome-min-rome-blue-1-1692135560-1.png,uploads/item_gallery/rome-min-rome-blue-1-1692135560-1.png,944,912,989420,1,1,NULL,active,132,"2023-08-15 17:39:25"
2271,53548,"Camacho Broadleaf Robusto Box (20) Unit_6SZWebsite.jpg",camacho-broadleaf-robusto-box-20-unit-6szwebsite-1695916722-1.jpg,uploads/item_gallery/camacho-broadleaf-robusto-box-20-unit-6szwebsite-1695916722-1.jpg,1080,1080,191196,1,0,NULL,active,105,"2023-09-28 11:58:45"
2272,53607,"Espinosa 601 La Bomba Warhead IX Box (10) Unit_6SZWebsite.jpg",espinosa-601-la-bomba-warhead-ix-box-10-unit-6szwebsite-1695916794-1.jpg,uploads/item_gallery/espinosa-601-la-bomba-warhead-ix-box-10-unit-6szwebsite-1695916794-1.jpg,1080,1080,200909,1,0,NULL,active,105,"2023-09-28 11:59:58"
2273,53639,"Foundry Chillin' Moose Bull Moose Maduro Gigante XXL 7x60 Box (20)_3SZWebsite.jpg",foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-3szwebsite-1695916876-1.jpg,uploads/item_gallery/foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-3szwebsite-1695916876-1.jpg,1080,1080,111799,0,0,NULL,active,105,"2023-09-28 12:01:17"
2274,53639,"Foundry Chillin' Moose Bull Moose Maduro Gigante XXL 7x60 Box (20)_8SZWebsite.jpg",foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-8szwebsite-1695916876-1.jpg,uploads/item_gallery/foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-8szwebsite-1695916876-1.jpg,1080,1080,280119,0,0,NULL,active,105,"2023-09-28 12:01:17"
2275,53639,"Foundry Chillin' Moose Bull Moose Maduro Gigante XXL 7x60 Box (20)_7SZWebsite.jpg",foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-7szwebsite-1695916876-1.jpg,uploads/item_gallery/foundry-chillin-moose-bull-moose-maduro-gigante-xxl-7x60-box-20-7szwebsite-1695916876-1.jpg,1080,1080,207421,1,0,NULL,active,105,"2023-09-28 12:01:24"
2276,53607,"Espinosa 601 La Bomba Warhead IX Box (10) Unit_7SZWebsite.jpg",espinosa-601-la-bomba-warhead-ix-box-10-unit-7szwebsite-1695916995-2.jpg,uploads/item_gallery/espinosa-601-la-bomba-warhead-ix-box-10-unit-7szwebsite-1695916995-2.jpg,1080,1080,243110,0,0,NULL,active,105,"2023-09-28 12:03:15"
2277,53607,"Espinosa 601 La Bomba Warhead IX Box (10) Unit_3SZWebsite.jpg",espinosa-601-la-bomba-warhead-ix-box-10-unit-3szwebsite-1695916997-3.jpg,uploads/item_gallery/espinosa-601-la-bomba-warhead-ix-box-10-unit-3szwebsite-1695916997-3.jpg,1080,1080,61618,0,0,NULL,active,105,"2023-09-28 12:03:18"
2278,53548,"Camacho Broadleaf Robusto Box (20) Unit_3SZWebsite.jpg",camacho-broadleaf-robusto-box-20-unit-3szwebsite-1695917062-2.jpg,uploads/item_gallery/camacho-broadleaf-robusto-box-20-unit-3szwebsite-1695917062-2.jpg,1080,1080,85039,0,0,NULL,active,105,"2023-09-28 12:04:22"
2279,53548,"Camacho Broadleaf Robusto Box (20) Unit_7SZWebsite.jpg",camacho-broadleaf-robusto-box-20-unit-7szwebsite-1695917064-3.jpg,uploads/item_gallery/camacho-broadleaf-robusto-box-20-unit-7szwebsite-1695917064-3.jpg,1080,1080,284859,0,0,NULL,active,105,"2023-09-28 12:04:25"
2280,53154,"Montecristo 1935 Anniv. Diamante Toro Box (10) Unit_7SZWebsite.jpg",montecristo-1935-anniv-diamante-toro-box-10-unit-7szwebsite-1695917199-1.jpg,uploads/item_gallery/montecristo-1935-anniv-diamante-toro-box-10-unit-7szwebsite-1695917199-1.jpg,1080,1080,273565,0,0,NULL,active,105,"2023-09-28 12:06:40"
2281,53154,"Montecristo 1935 Anniv. Diamante Toro Box (10) Unit_3SZWebsite.jpg",montecristo-1935-anniv-diamante-toro-box-10-unit-3szwebsite-1695917202-2.jpg,uploads/item_gallery/montecristo-1935-anniv-diamante-toro-box-10-unit-3szwebsite-1695917202-2.jpg,1080,1080,154839,0,0,NULL,active,105,"2023-09-28 12:06:43"
2282,53154,"Montecristo 1935 Anniv. Diamante Toro Box (10) Unit_6SZWebsite.jpg",montecristo-1935-anniv-diamante-toro-box-10-unit-6szwebsite-1695917205-3.jpg,uploads/item_gallery/montecristo-1935-anniv-diamante-toro-box-10-unit-6szwebsite-1695917205-3.jpg,1080,1080,210267,1,0,NULL,active,105,"2023-09-28 12:06:49"
2283,53159,"My Father Jaime Garcia 2023 Sizes Corona Grande Box (20) Unit_5SZWebsite.jpg",my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-5szwebsite-1695917290-1.jpg,uploads/item_gallery/my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-5szwebsite-1695917290-1.jpg,1080,1080,196622,1,0,NULL,active,105,"2023-09-28 12:08:20"
2284,53159,"My Father Jaime Garcia 2023 Sizes Corona Grande Box (20) Unit_3SZWebsite.jpg",my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-3szwebsite-1695917294-2.jpg,uploads/item_gallery/my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-3szwebsite-1695917294-2.jpg,1080,1080,155557,0,0,NULL,active,105,"2023-09-28 12:08:15"
2285,53159,"My Father Jaime Garcia 2023 Sizes Corona Grande Box (20) Unit_6SZWebsite.jpg",my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-6szwebsite-1695917297-3.jpg,uploads/item_gallery/my-father-jaime-garcia-2023-sizes-corona-grande-box-20-unit-6szwebsite-1695917297-3.jpg,1080,1080,253720,0,0,NULL,active,105,"2023-09-28 12:08:18"
2286,53644,"Partagas Valle Verde Belicoso Box (10) Unit_7SZWebsite.jpg",partagas-valle-verde-belicoso-box-10-unit-7szwebsite-1695917404-1.jpg,uploads/item_gallery/partagas-valle-verde-belicoso-box-10-unit-7szwebsite-1695917404-1.jpg,1080,1080,254093,0,0,NULL,active,105,"2023-09-28 12:10:05"
2287,53644,"Partagas Valle Verde Belicoso Box (10) Unit_6SZWebsite.jpg",partagas-valle-verde-belicoso-box-10-unit-6szwebsite-1695917411-2.jpg,uploads/item_gallery/partagas-valle-verde-belicoso-box-10-unit-6szwebsite-1695917411-2.jpg,1080,1080,172051,1,0,NULL,active,105,"2023-09-28 12:10:19"
2288,53644,"Partagas Valle Verde Belicoso Box (10) Unit_3SZWebsite.jpg",partagas-valle-verde-belicoso-box-10-unit-3szwebsite-1695917415-3.jpg,uploads/item_gallery/partagas-valle-verde-belicoso-box-10-unit-3szwebsite-1695917415-3.jpg,1080,1080,98208,0,0,NULL,active,105,"2023-09-28 12:10:16"
2289,53603,"VegaFina Limited Patriot Box (10) Unit_3SZWebsite.jpg",vegafina-limited-patriot-box-10-unit-3szwebsite-1695917480-1.jpg,uploads/item_gallery/vegafina-limited-patriot-box-10-unit-3szwebsite-1695917480-1.jpg,1080,1080,144807,0,0,NULL,active,105,"2023-09-28 12:11:20"
2290,53603,"VegaFina Limited Patriot Box (10) Unit_6SZWebsite.jpg",vegafina-limited-patriot-box-10-unit-6szwebsite-1695917483-2.jpg,uploads/item_gallery/vegafina-limited-patriot-box-10-unit-6szwebsite-1695917483-2.jpg,1080,1080,201408,1,0,NULL,active,105,"2023-09-28 12:11:30"
2291,53603,"VegaFina Limited Patriot Box (10) Unit_7SZWebsite.jpg",vegafina-limited-patriot-box-10-unit-7szwebsite-1695917486-3.jpg,uploads/item_gallery/vegafina-limited-patriot-box-10-unit-7szwebsite-1695917486-3.jpg,1080,1080,245783,0,0,NULL,active,105,"2023-09-28 12:11:27"
2292,53212,"Zino Nicaragua Half Corona Pack (5) Unit_3SZWebsite.jpg",zino-nicaragua-half-corona-pack-5-unit-3szwebsite-1695917534-1.jpg,uploads/item_gallery/zino-nicaragua-half-corona-pack-5-unit-3szwebsite-1695917534-1.jpg,1080,1080,131394,1,0,NULL,active,105,"2023-09-28 12:12:19"
2293,53212,"Zino Nicaragua Half Corona Pack (5) Unit_4SZWebsite.jpg",zino-nicaragua-half-corona-pack-5-unit-4szwebsite-1695917536-2.jpg,uploads/item_gallery/zino-nicaragua-half-corona-pack-5-unit-4szwebsite-1695917536-2.jpg,1080,1080,94058,0,0,NULL,active,105,"2023-09-28 12:12:17"
2294,53331,"DAV 1918 Robusto Box (10) Unit_7SZWebsite.jpg",dav-1918-robusto-box-10-unit-7szwebsite-1695925420-1.jpg,uploads/item_gallery/dav-1918-robusto-box-10-unit-7szwebsite-1695925420-1.jpg,1080,1080,321297,0,0,NULL,active,124,"2023-09-28 14:23:41"
2295,53331,"DAV 1918 Robusto Box (10) Unit_3SZWebsite.jpg",dav-1918-robusto-box-10-unit-3szwebsite-1695925423-2.jpg,uploads/item_gallery/dav-1918-robusto-box-10-unit-3szwebsite-1695925423-2.jpg,1080,1080,81686,0,0,NULL,active,124,"2023-09-28 14:23:44"
2296,53331,"DAV 1918 Robusto Box (10) Unit_6SZWebsite.jpg",dav-1918-robusto-box-10-unit-6szwebsite-1695925425-3.jpg,uploads/item_gallery/dav-1918-robusto-box-10-unit-6szwebsite-1695925425-3.jpg,1080,1080,240006,1,0,NULL,active,124,"2023-09-28 14:24:32"
2297,53334,"DAV Anniversary Series Double Toro Box (20) Unit_4SZWebsite.jpg",dav-anniversary-series-double-toro-box-20-unit-4szwebsite-1695925531-1.jpg,uploads/item_gallery/dav-anniversary-series-double-toro-box-20-unit-4szwebsite-1695925531-1.jpg,1080,1080,82304,0,0,NULL,active,124,"2023-09-28 14:25:31"
2298,53334,"DAV Anniversary Series Double Toro Box (20) Unit_7SZWebsite.jpg",dav-anniversary-series-double-toro-box-20-unit-7szwebsite-1695925533-2.jpg,uploads/item_gallery/dav-anniversary-series-double-toro-box-20-unit-7szwebsite-1695925533-2.jpg,1080,1080,177929,1,0,NULL,active,124,"2023-09-28 14:25:39"
2299,53334,"DAV Anniversary Series Double Toro Box (20) Unit_8SZWebsite.jpg",dav-anniversary-series-double-toro-box-20-unit-8szwebsite-1695925536-3.jpg,uploads/item_gallery/dav-anniversary-series-double-toro-box-20-unit-8szwebsite-1695925536-3.jpg,1080,1080,292956,0,0,NULL,active,124,"2023-09-28 14:25:36"
2300,53324,"DAV Aristocrat Robusto Gordo (10)_3SZWebsite.jpg",dav-aristocrat-robusto-gordo-10-3szwebsite-1695925663-1.jpg,uploads/item_gallery/dav-aristocrat-robusto-gordo-10-3szwebsite-1695925663-1.jpg,1080,1080,116771,0,0,NULL,active,124,"2023-09-28 14:27:44"
2301,53324,"DAV Aristocrat Robusto Gordo (10)_5SZWebsite.jpg",dav-aristocrat-robusto-gordo-10-5szwebsite-1695925666-2.jpg,uploads/item_gallery/dav-aristocrat-robusto-gordo-10-5szwebsite-1695925666-2.jpg,1080,1080,305216,0,0,NULL,active,124,"2023-09-28 14:27:47"
2302,53324,"DAV Aristocrat Robusto Gordo (10)_4SZWebsite.jpg",dav-aristocrat-robusto-gordo-10-4szwebsite-1695925668-3.jpg,uploads/item_gallery/dav-aristocrat-robusto-gordo-10-4szwebsite-1695925668-3.jpg,1080,1080,152368,1,0,NULL,active,124,"2023-09-28 14:27:51"
2303,53313,"DAV Habana Clasico Churchill Box (10) Unit_4SZWebsite.jpg",dav-habana-clasico-churchill-box-10-unit-4szwebsite-1695925741-1.jpg,uploads/item_gallery/dav-habana-clasico-churchill-box-10-unit-4szwebsite-1695925741-1.jpg,1080,1080,119902,1,0,NULL,active,124,"2023-09-28 14:29:10"
2304,53313,"DAV Habana Clasico Churchill Box (10) Unit_5SZWebsite.jpg",dav-habana-clasico-churchill-box-10-unit-5szwebsite-1695925743-2.jpg,uploads/item_gallery/dav-habana-clasico-churchill-box-10-unit-5szwebsite-1695925743-2.jpg,1080,1080,228592,0,0,NULL,active,124,"2023-09-28 14:29:04"
2305,53313,"DAV Habana Clasico Churchill Box (10) Unit_3SZWebsite.jpg",dav-habana-clasico-churchill-box-10-unit-3szwebsite-1695925747-3.jpg,uploads/item_gallery/dav-habana-clasico-churchill-box-10-unit-3szwebsite-1695925747-3.jpg,1080,1080,180707,0,0,NULL,active,124,"2023-09-28 14:29:07"
2306,53315,"DAV Habana Clasico Torpedo Box (10) Unit_5SZWebsite.jpg",dav-habana-clasico-torpedo-box-10-unit-5szwebsite-1695925783-1.jpg,uploads/item_gallery/dav-habana-clasico-torpedo-box-10-unit-5szwebsite-1695925783-1.jpg,1080,1080,248524,0,0,NULL,active,124,"2023-09-28 14:29:44"
2307,53315,"DAV Habana Clasico Torpedo Box (10) Unit_3SZWebsite.jpg",dav-habana-clasico-torpedo-box-10-unit-3szwebsite-1695925786-2.jpg,uploads/item_gallery/dav-habana-clasico-torpedo-box-10-unit-3szwebsite-1695925786-2.jpg,1080,1080,115842,0,0,NULL,active,124,"2023-09-28 14:29:47"
2308,53315,"DAV Habana Clasico Torpedo Box (10) Unit_4SZWebsite.jpg",dav-habana-clasico-torpedo-box-10-unit-4szwebsite-1695925789-3.jpg,uploads/item_gallery/dav-habana-clasico-torpedo-box-10-unit-4szwebsite-1695925789-3.jpg,1080,1080,144953,1,0,NULL,active,124,"2023-09-28 14:29:53"
2309,53327,"DAV Mestizo Corona Box (10) Unit_4SZWebsite.jpg",dav-mestizo-corona-box-10-unit-4szwebsite-1695925900-1.jpg,uploads/item_gallery/dav-mestizo-corona-box-10-unit-4szwebsite-1695925900-1.jpg,1080,1080,128910,1,0,NULL,active,124,"2023-09-28 14:31:47"
2310,53327,"DAV Mestizo Corona Box (10) Unit_3SZWebsite.jpg",dav-mestizo-corona-box-10-unit-3szwebsite-1695925902-2.jpg,uploads/item_gallery/dav-mestizo-corona-box-10-unit-3szwebsite-1695925902-2.jpg,1080,1080,116003,0,0,NULL,active,124,"2023-09-28 14:31:42"
2311,53327,"DAV Mestizo Corona Box (10) Unit_5SZWebsite.jpg",dav-mestizo-corona-box-10-unit-5szwebsite-1695925904-3.jpg,uploads/item_gallery/dav-mestizo-corona-box-10-unit-5szwebsite-1695925904-3.jpg,1080,1080,232592,0,0,NULL,active,124,"2023-09-28 14:31:45"
2312,53328,"DAV Mestizo Robusto Box (10) Unit_5SZWebsite.jpg",dav-mestizo-robusto-box-10-unit-5szwebsite-1695925948-1.jpg,uploads/item_gallery/dav-mestizo-robusto-box-10-unit-5szwebsite-1695925948-1.jpg,1080,1080,299867,0,0,NULL,active,124,"2023-09-28 14:32:29"
2313,53328,"DAV Mestizo Robusto Box (10) Unit_3SZWebsite.jpg",dav-mestizo-robusto-box-10-unit-3szwebsite-1695925950-2.jpg,uploads/item_gallery/dav-mestizo-robusto-box-10-unit-3szwebsite-1695925950-2.jpg,1080,1080,186219,0,0,NULL,active,124,"2023-09-28 14:32:31"
2314,53328,"DAV Mestizo Robusto Box (10) Unit_4SZWebsite.jpg",dav-mestizo-robusto-box-10-unit-4szwebsite-1695925953-3.jpg,uploads/item_gallery/dav-mestizo-robusto-box-10-unit-4szwebsite-1695925953-3.jpg,1080,1080,150731,1,0,NULL,active,124,"2023-09-28 14:32:37"
2315,53326,"DAV Mestizo Toro Box (10) Unit_3SZWebsite.jpg",dav-mestizo-toro-box-10-unit-3szwebsite-1695925982-1.jpg,uploads/item_gallery/dav-mestizo-toro-box-10-unit-3szwebsite-1695925982-1.jpg,1080,1080,111605,0,0,NULL,active,124,"2023-09-28 14:33:02"
2316,53326,"DAV Mestizo Toro Box (10) Unit_4SZWebsite.jpg",dav-mestizo-toro-box-10-unit-4szwebsite-1695925984-2.jpg,uploads/item_gallery/dav-mestizo-toro-box-10-unit-4szwebsite-1695925984-2.jpg,1080,1080,131818,1,0,NULL,active,124,"2023-09-28 14:33:10"
2317,53326,"DAV Mestizo Toro Box (10) Unit_5SZWebsite.jpg",dav-mestizo-toro-box-10-unit-5szwebsite-1695925986-3.jpg,uploads/item_gallery/dav-mestizo-toro-box-10-unit-5szwebsite-1695925986-3.jpg,1080,1080,264677,0,0,NULL,active,124,"2023-09-28 14:33:07"
2318,53319,"DAV Prima Natural Churchill Box (10) Unit_4PNGk.png",dav-prima-natural-churchill-box-10-unit-4pngk-1695926155-1.png,uploads/item_gallery/dav-prima-natural-churchill-box-10-unit-4pngk-1695926155-1.png,1080,1080,640024,1,0,NULL,active,124,"2023-09-28 14:36:03"
2319,53319,"DAV Prima Natural Churchill Box (10) Unit_3SZWebsite.jpg",dav-prima-natural-churchill-box-10-unit-3szwebsite-1695926158-2.jpg,uploads/item_gallery/dav-prima-natural-churchill-box-10-unit-3szwebsite-1695926158-2.jpg,1080,1080,156276,0,0,NULL,active,124,"2023-09-28 14:35:58"
2320,53319,"DAV Prima Natural Churchill Box (10) Unit_5SZWebsite.jpg",dav-prima-natural-churchill-box-10-unit-5szwebsite-1695926160-3.jpg,uploads/item_gallery/dav-prima-natural-churchill-box-10-unit-5szwebsite-1695926160-3.jpg,1080,1080,202164,0,0,NULL,active,124,"2023-09-28 14:36:01"
2321,53318,"DAV Prima Nocturnal Presidente Box (10) Unit_5SZWebsite.jpg",dav-prima-nocturnal-presidente-box-10-unit-5szwebsite-1695926194-1.jpg,uploads/item_gallery/dav-prima-nocturnal-presidente-box-10-unit-5szwebsite-1695926194-1.jpg,1080,1080,277015,0,0,NULL,active,124,"2023-09-28 14:36:35"
2322,53318,"DAV Prima Nocturnal Presidente Box (10) Unit_3SZWebsite.jpg",dav-prima-nocturnal-presidente-box-10-unit-3szwebsite-1695926199-2.jpg,uploads/item_gallery/dav-prima-nocturnal-presidente-box-10-unit-3szwebsite-1695926199-2.jpg,1080,1080,177385,0,0,NULL,active,124,"2023-09-28 14:36:40"
2323,53318,"DAV Prima Nocturnal Presidente Box (10) Unit_4SZWebsite.jpg",dav-prima-nocturnal-presidente-box-10-unit-4szwebsite-1695926207-3.jpg,uploads/item_gallery/dav-prima-nocturnal-presidente-box-10-unit-4szwebsite-1695926207-3.jpg,1080,1080,151647,1,0,NULL,active,124,"2023-09-28 14:36:50"
2324,53321,"DAV Prima Nocturnal Torpedo Box (10) Unit_5SZWebsite.jpg",dav-prima-nocturnal-torpedo-box-10-unit-5szwebsite-1695926262-1.jpg,uploads/item_gallery/dav-prima-nocturnal-torpedo-box-10-unit-5szwebsite-1695926262-1.jpg,1080,1080,228360,0,0,NULL,active,124,"2023-09-28 14:37:43"
2325,53321,"DAV Prima Nocturnal Torpedo Box (10) Unit_4SZWebsite.jpg",dav-prima-nocturnal-torpedo-box-10-unit-4szwebsite-1695926265-2.jpg,uploads/item_gallery/dav-prima-nocturnal-torpedo-box-10-unit-4szwebsite-1695926265-2.jpg,1080,1080,128014,1,0,NULL,active,124,"2023-09-28 14:37:50"
2326,53321,"DAV Prima Nocturnal Torpedo Box (10) Unit_3SZWebsite.jpg",dav-prima-nocturnal-torpedo-box-10-unit-3szwebsite-1695926267-3.jpg,uploads/item_gallery/dav-prima-nocturnal-torpedo-box-10-unit-3szwebsite-1695926267-3.jpg,1080,1080,114365,0,0,NULL,active,124,"2023-09-28 14:37:48"
2327,53102,"Ted's Other Cigars Cognac 650 (25) Unit_3SZWebsite.jpg",teds-other-cigars-cognac-650-25-unit-3szwebsite-1696003812-1.jpg,uploads/item_gallery/teds-other-cigars-cognac-650-25-unit-3szwebsite-1696003812-1.jpg,1080,1080,254114,1,0,NULL,active,105,"2023-09-29 12:10:19"
2328,53102,"Ted's Other Cigars Cognac 650 (25) Unit_4SZWebsite.jpg",teds-other-cigars-cognac-650-25-unit-4szwebsite-1696003816-2.jpg,uploads/item_gallery/teds-other-cigars-cognac-650-25-unit-4szwebsite-1696003816-2.jpg,1080,1080,277419,0,0,NULL,active,105,"2023-09-29 12:10:17"
2329,53103,"Crowned Heads Las Calaveras 2023 LC50 Unit_6SZWebsite.jpg",crowned-heads-las-calaveras-2023-lc50-unit-6szwebsite-1696008267-1.jpg,uploads/item_gallery/crowned-heads-las-calaveras-2023-lc50-unit-6szwebsite-1696008267-1.jpg,1080,1080,162485,1,0,NULL,active,105,"2023-09-29 13:24:35"
2330,53103,"Crowned Heads Las Calaveras 2023 LC50 Unit_7SZWebsite.jpg",crowned-heads-las-calaveras-2023-lc50-unit-7szwebsite-1696008270-2.jpg,uploads/item_gallery/crowned-heads-las-calaveras-2023-lc50-unit-7szwebsite-1696008270-2.jpg,1080,1080,311171,0,0,NULL,active,105,"2023-09-29 13:24:31"
2331,53103,"Crowned Heads Las Calaveras 2023 LC50 Unit_3SZWebsite.jpg",crowned-heads-las-calaveras-2023-lc50-unit-3szwebsite-1696008272-3.jpg,uploads/item_gallery/crowned-heads-las-calaveras-2023-lc50-unit-3szwebsite-1696008272-3.jpg,1080,1080,91356,0,0,NULL,active,105,"2023-09-29 13:24:33"
