variety_id,alias,variety,variety_name,mfr_item,list_price,is_promo_item,promotion_code,measure,mfr_family,item_category_id,is_limited_edition,is_distributed,is_consignment,is_exclusive,brand_id,model_id,class_id,quickbook_variety_id,is_bo_available,is_active,is_online,status,abbreviation,updated_by,updated_date
33164,"Honey Stick Highbrid Wax/D Tank","Honey Stick Highbrid Wax/D Tank","Vape Accessories old Honey Stick Highbrid Wax/D Tank",NULL,17.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,9365,107,8000334B-1542212516,NULL,0,NULL,active,HONEYST,1,"2023-11-10 05:19:12"
33165,"Honey Stick Stinger Wax/Dab Kit","Honey Stick Stinger Wax/Dab Kit","Vape Accessories old Honey Stick Stinger Wax/Dab Kit",NULL,30.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,9365,117,8000334C-1542212712,NULL,0,NULL,active,HONEYSTI,1,"2023-11-10 05:19:12"
33166,"Honey Stick MiniMax Pro Flip Fo","Honey Stick MiniMax Pro Flip Fo","Vape Accessories old Honey Stick MiniMax Pro Flip Fo",NULL,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,9365,117,8000334D-1542213359,NULL,0,NULL,active,HONEYSTIC,1,"2023-11-10 05:19:12"
33167,"Honey Stick Stinger Tank Atomiz","Honey Stick Stinger Tank Atomiz","Vape Accessories old Honey Stick Stinger Tank Atomiz",NULL,11.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,9365,107,8000334E-1542213450,NULL,0,NULL,active,HONEYSTICK,1,"2023-11-10 05:19:12"
33168,"Empty Vape Cartridge 1ml","Empty Vape Cartridge 1ml","Vape Accessories Current Empty Vape Cartridge 1ml",NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,9366,120,8000334F-1542213591,NULL,0,NULL,active,EMPT,106,"2023-11-10 05:19:12"
33169,"Empty Vape Cartridge 0.5ml kind","Empty Vape Cartridge 0.5ml kind","Vape Accessories Current Empty Vape Cartridge 0.5ml kind",NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,9366,120,80003350-1542213743,NULL,0,NULL,active,EMPTY,106,"2023-11-10 05:19:12"
33170,"Vape Pen The Kind Gold","Vape Pen The Kind Gold","Vape Accessories old Vape Pen The Kind Gold",NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,9365,117,80003351-1542213901,NULL,0,NULL,active,VAPEPE,1,"2023-11-10 05:19:12"
33171,Classic,Classic,"Tatiana Caribbean Chill Classic",NULL,62.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1243,8515,87,80003352-1542217230,NULL,1,NULL,active,TATI:CLASSIC,1,"2023-11-10 05:19:12"
33172,"Sadboy Tear Drops Salt Nic 30ML","Sadboy Tear Drops Salt Nic 30ML","E-Juice Sadboy Sadboy Tear Drops Salt Nic 30ML",NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1349,7831,106,80003353-1542291877,NULL,0,NULL,active,SAD,1,"2023-11-10 05:19:12"
33173,"E-Juice 30 ML Pod Drops","E-Juice 30 ML Pod Drops","E-Juice Pod Drops E-Juice 30 ML Pod Drops",NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1349,8062,106,80003354-1542292297,NULL,0,NULL,active,EJUICE3,1,"2023-11-10 05:19:12"
33174,"Ecto E-Juice 30 ML BDV Blue","Ecto E-Juice 30 ML BDV Blue","E-Juice Ecto Ecto E-Juice 30 ML BDV Blue",NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1349,7892,106,80003355-1542292414,NULL,0,NULL,active,ECTO,1,"2023-11-10 05:19:12"
33175,"Ecto E-Juice 30 ML Salty Spring","Ecto E-Juice 30 ML Salty Spring","E-Juice Ecto Ecto E-Juice 30 ML Salty Spring",NULL,7.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1349,7892,106,80003356-1542292548,NULL,0,NULL,active,ECTOE,1,"2023-11-10 05:19:12"
33176,"CCello Silo 350 mAH","CCello Silo 350 mAH","Vape Accessories Vape Pens CCello Silo 350 mAH",NULL,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,8123,107,80003357-1542292731,NULL,0,NULL,active,CCEL,1,"2023-11-10 05:19:12"
33177,"Honey Stick Phantom voltage Bla","Honey Stick Phantom voltage Bla","Vape Accessories old Honey Stick Phantom voltage Bla",NULL,35.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1133,9365,117,80003358-1542293221,NULL,0,NULL,active,HONEYSTICKP,1,"2023-11-10 05:19:12"
33178,"Sadboy Happy End Assorted 100ML","Sadboy Happy End Assorted 100ML","E-Juice Sadboy Sadboy Happy End Assorted 100ML",NULL,8.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1349,7831,106,80003359-1542293366,NULL,0,NULL,active,SADB,1,"2023-11-10 05:19:12"
33179,"1st Edition Robusto","1st Edition Robusto","Rocky Patel Aged Limited Rare (ALR) 1st Edition Robusto",NULL,136.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,8058,87,8000335B-1542293668,NULL,1,NULL,active,1ST,1,"2023-11-10 05:19:12"
33180,"1st Edition Toro","1st Edition Toro","Rocky Patel Aged Limited Rare (ALR) 1st Edition Toro",NULL,147.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,8058,87,8000335C-1542293734,NULL,1,NULL,active,1STE,1,"2023-11-10 05:19:12"
33181,"1st Edition Sixty","1st Edition Sixty","Rocky Patel Aged Limited Rare (ALR) 1st Edition Sixty",NULL,157.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,8058,87,8000335D-1542293870,NULL,1,NULL,active,1STED,1,"2023-11-10 05:19:12"
33182,Robusto,Robusto,"Rocky Patel Tavicusa Robusto",NULL,123.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,8059,87,8000335F-1542294024,NULL,1,NULL,active,ROC:ROBUSTO,1,"2023-11-10 05:19:12"
33183,Toro,Toro,"Rocky Patel Tavicusa Toro",NULL,126.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,8059,87,80003360-1542294081,NULL,1,NULL,active,ROC:TORO,1,"2023-11-10 05:19:12"
33184,Sixty,Sixty,"Rocky Patel Tavicusa Sixty",NULL,135.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,8059,87,80003361-1542294132,NULL,1,NULL,active,ROC:SIXTY,1,"2023-11-10 05:19:12"
33185,Corona,Corona,"Esteban Carreras Chupa Cabra Habano Corona",NULL,69.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1269,7459,87,80003362-1542319139,NULL,1,NULL,active,EST:CORONA,1,"2023-11-10 05:19:12"
33186,Lancero,Lancero,"Esteban Carreras Chupa Cabra Habano Lancero",NULL,81.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1269,7459,87,80003363-1542319262,NULL,1,NULL,active,EST:LANCERO,1,"2023-11-10 05:19:12"
33187,"Halfzware 5oz","Halfzware 5oz","Drum Can Halfzware 5oz",NULL,250.92,0,NULL,Count,NULL,4,0,0,0,0,1330,8060,118,NULL,0,1,1,active,HALFZ,98,"2023-11-10 05:19:05"
33188,Classic,Classic,"Bambu Papers Classic",NULL,69.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1370,8780,108,80003366-1542468795,NULL,1,NULL,active,BAM:CLASSIC,1,"2023-11-10 05:19:12"
33189,"0.99 Singles","0.99 Singles","Bluntville Blue Cigarillos 0.99 Singles",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1111,8861,93,80003367-1542470299,NULL,0,NULL,perged,099SI,171,"2023-11-10 05:19:12"
33190,"Toke Token Blueberry","Toke Token Blueberry","Toke Token Papers Toke Token Blueberry",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1143,8781,108,80003369-1542470694,NULL,0,NULL,active,TOK,1,"2023-11-10 05:19:12"
33191,"Toke Token Vanilla","Toke Token Vanilla","Toke Token Papers Toke Token Vanilla",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1143,8781,108,8000336A-1542470736,NULL,0,NULL,active,TOKE,1,"2023-11-10 05:19:12"
33192,"Toke Token Wild Cherry","Toke Token Wild Cherry","Toke Token Papers Toke Token Wild Cherry",NULL,12.99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1143,8781,108,8000336B-1542470781,NULL,0,NULL,active,TOKET,1,"2023-11-10 05:19:12"
33193,"Strong Box Cig Case TC 100 MM","Strong Box Cig Case TC 100 MM","General Merchandise Cigarette cases/Holder Strong Box Cig Case TC 100 MM",NULL,14.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1071,8586,96,8000336D-1542471018,NULL,1,NULL,active,STRO,1,"2023-11-10 05:19:12"
33194,"Strong Box Cig Case TC King","Strong Box Cig Case TC King","General Merchandise Cigarette cases/Holder Strong Box Cig Case TC King",NULL,14.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1071,8586,96,8000336E-1542471057,NULL,1,NULL,active,STRON,1,"2023-11-10 05:19:12"
33195,"Derrame III","Derrame III Humidor (49)","DBL Limited Edition Derrame III Humidor (49)",NULL,254.80,0,NULL,Count,NULL,4,0,0,0,0,1264,7743,87,NULL,0,1,0,inactive,DERR,98,"2023-11-10 05:19:12"
33196,"35th Anniversary","35th Anniversary","DBL Limited Edition 35th Anniversary",NULL,156.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1264,7743,87,80003370-1542648124,NULL,1,NULL,active,35T,1,"2023-11-10 05:19:12"
33197,"Mint 35.27oz","Mint 35.27oz","Al Fakher 1kg Mint 35.27oz",NULL,24.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7990,89,80003371-1542657083,NULL,0,NULL,active,MINT3,59,"2023-11-10 05:19:12"
33198,"Double Apple Mint","Double Apple Mint","Al Fakher 250g Double Apple Mint",NULL,7.10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,7014,89,80003372-1542657912,NULL,0,NULL,active,DOUBLEAPP,98,"2023-11-10 05:19:12"
33199,Imperial,Imperial,"National Brand Maduro Imperial",NULL,57.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1461,8061,87,80003374-1542662837,NULL,1,NULL,active,NAT:IMPERIAL,1,"2023-11-10 05:19:12"
33200,Churchill,Churchill,"National Brand Maduro Churchill",NULL,52.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1461,8061,87,80003375-1542662887,NULL,1,NULL,active,NAT:CHURCHILL,1,"2023-11-10 05:19:12"
33201,Rothschild,Rothschild,"National Brand Maduro Rothschild",NULL,50.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1461,8061,87,80003376-1542663079,NULL,1,NULL,active,NAT:ROTHSCHILD,1,"2023-11-10 05:19:12"
33202,"Breve Tins","Breve Tins","Isla Del Sol Original  (Sungrown) Breve Tins",NULL,27.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1206,7040,87,80003377-1542730349,NULL,1,NULL,active,BREVE,1,"2023-11-10 05:19:12"
33203,"Sweet Tins","Sweet Tins","Kentucky Fire Cured Swamp Thang Sweet Tins",NULL,27.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1275,8362,87,80003378-1542730480,NULL,1,NULL,active,SWEETT,121,"2023-11-10 05:19:12"
33204,"Bomberito Tins","Bomberito Tins","La Vieja Habana Brazilian Maduro Bomberito Tins",NULL,27.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1215,7324,87,80003379-1542730632,NULL,1,NULL,active,BOMBERI,1,"2023-11-10 05:19:12"
33205,"Bomberito Tins","Bomberito Tins","La Vieja Habana Connecticut Shade Bomberito Tins",NULL,27.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1215,8017,87,8000337A-1542731445,NULL,1,NULL,active,BOMBERIT,1,"2023-11-10 05:19:12"
33206,"Bomberito Tins","Bomberito Tins","La Vieja Habana Cuban Corojo Bomberito Tins",NULL,27.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1215,7049,87,8000337B-1542731568,NULL,1,NULL,active,BOMBERITO,1,"2023-11-10 05:19:12"
33207,"Padron 50th Mix X 50 Nat. Mad.","Padron 50th Mix X 50 Nat. Mad.","Deleted Folders/Items to 86 DONT USE Padron 50th Mix X 50 Nat. Mad.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1440,8620,87,8000337C-1542817027,NULL,0,NULL,active,PAD,98,"2023-11-10 05:19:12"
33208,"Prestige Robusto","Prestige Robusto","Rocky Patel Sampler Prestige Robusto",NULL,25.94,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,7222,90,8000337D-1542820828,NULL,1,NULL,active,PREST,1,"2023-11-10 05:19:12"
33209,"F - $40","F - $40","Grab Bags Consumer F - $40",NULL,13.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1144,8523,87,8000337E-1542841457,NULL,1,NULL,active,F40,1,"2023-11-10 05:19:12"
33210,"C - $25","C - $25","Grab Bags Consumer C - $25",NULL,8.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1144,8523,87,8000337F-1542841488,NULL,1,NULL,active,C25,1,"2023-11-10 05:19:12"
33211,"Gambler TC KS Reg.","Gambler TC KS Reg.","Gambler Tubes Tube Cut Ks Gambler TC KS Reg.",NULL,9.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1323,8843,111,80003381-1542997584,NULL,0,NULL,active,GAMBLERTC,1,"2023-11-10 05:19:12"
33212,Anunnaki,Anunnaki,"Illusione Singulare Anunnaki",NULL,98.25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1273,8063,87,80003384-1543267303,NULL,1,NULL,active,ANU,98,"2023-11-10 05:19:12"
33213,Kadosh,Kadosh,"Illusione Singulare Kadosh",NULL,138.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1273,8063,87,80003385-1543267473,NULL,1,NULL,active,KAD,98,"2023-11-10 05:19:12"
33214,Phantom,Phantom,"Illusione Singulare Phantom",NULL,90.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1273,8063,87,80003386-1543267628,NULL,1,NULL,active,PHAN,98,"2023-11-10 05:19:12"
33215,Misererre,Misererre,"Illusione Singulare Misererre",NULL,99.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1273,8063,87,80003387-1543267752,NULL,1,NULL,active,MIS,98,"2023-11-10 05:19:12"
33216,Turin,Turin,"Illusione Singulare Turin",NULL,111.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1273,8063,87,80003388-1543267826,NULL,1,NULL,active,TURI,124,"2023-11-10 05:19:12"
33217,Goliath,Goliath,"Gurkha Evil Goliath",NULL,105.95,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1252,7553,87,80003389-1543342596,NULL,1,NULL,active,GOLIAT,1,"2023-11-10 05:19:12"
33218,"Robusto (Round)","Robusto (Round)","Rolling Thunder Ligero Robusto (Round)",NULL,96.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1251,8423,87,8000338A-1543424868,NULL,0,NULL,active,ROBUSTORO,106,"2023-11-10 05:19:12"
33219,Toro,Toro,"Rocky Patel Hamlet Liberation Toro",NULL,64.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,8176,87,8000338B-1543427092,NULL,1,NULL,active,ROC:TORO,1,"2023-11-10 05:19:12"
33220,"Largo Pouch Regular .75 Oz","Largo Pouch Regular .75 Oz","Largo Pouch Largo Pouch Regular .75 Oz",NULL,10.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1145,9349,94,8000338D-1543439610,NULL,0,NULL,active,LARGOP,1,"2023-11-10 05:19:12"
33221,"Spectre Double Corona","Spectre Double Corona","Cohiba Limited Edition Spectre Double Corona",NULL,450.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1179,8064,87,8000338F-1543510330,NULL,1,NULL,active,SPECTR,121,"2023-11-10 05:19:12"
33222,Royal,Royal,"Diamond Crown Samplers Royal",NULL,173.75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1186,8065,90,80003391-1543592265,NULL,1,NULL,active,ROY,1,"2023-11-10 05:19:12"
33223,"Boveda Display 4 Quart","Boveda Display 4 Quart","Boveda Display Boveda Display 4 Quart",NULL,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1074,8066,124,80003393-1543593184,NULL,1,NULL,active,BOVE,1,"2023-11-10 05:19:12"
33224,"Cigarillos Pack","Cigarillos Pack","Ashton Small Cigars Connecticut Cigarillos Pack",NULL,94.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1165,7279,87,80003394-1543593746,NULL,1,NULL,active,CIGARILL,1,"2023-11-10 05:19:12"
33225,"Ligero A","Ligero A","La Flor Dominicana Limited Ligero A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1211,7317,87,80003395-1543603155,NULL,1,NULL,active,LIG,1,"2023-11-10 05:19:12"
33226,"Ligero Lancero","Ligero Lancero","La Flor Dominicana Limited Ligero Lancero",NULL,85.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1211,7317,87,80003396-1543603247,NULL,1,NULL,active,LIGERO,1,"2023-11-10 05:19:12"
33227,"Sweet Jane Tins","Sweet Jane Tins","Deadwood Core Sweet Jane Tins",NULL,55.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1081,8741,87,80003397-1543681699,NULL,1,NULL,active,SWEETJA,124,"2023-11-10 05:19:12"
33228,"Bamboo Door Mat","Bamboo Door Mat","Raw Rolling Trays Bamboo Door Mat",NULL,15.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1076,8980,96,80003398-1543955375,NULL,1,NULL,active,BAMBOOD,1,"2023-11-10 05:19:12"
33229,"Double Toro","Double Toro","Oliva Serie V Maduro Double Toro",NULL,64.04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1203,8067,87,8000339A-1544030423,NULL,1,NULL,active,OLI:DOUBLETORO,1,"2023-11-10 05:19:12"
33230,"Double Robusto","Double Robusto","Oliva Serie V Maduro Double Robusto",NULL,55.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1203,8067,87,8000339B-1544030494,NULL,1,NULL,active,OLI:DOUBLEROBUSTO,1,"2023-11-10 05:19:12"
33231,"Original 12 Ct","Original 12 Ct","America's Best Chew Pouch 3 oz Original 12 Ct",591400,82.20,NULL,NULL,Weight,NULL,NULL,NULL,NULL,NULL,NULL,1109,10508,119,8000339C-1544044734,NULL,1,NULL,active,"Original 12 ct",1,"2023-11-10 05:19:12"
33232,"Largo Pouch Mellow .75 Oz","Largo Pouch Mellow .75 Oz","Largo Pouch Largo Pouch Mellow .75 Oz",NULL,10.20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1145,9349,94,8000339D-1544044816,NULL,0,NULL,active,LARGOPO,1,"2023-11-10 05:19:12"
33233,Refill,Refill,"Casa Turrent 1880 Original Refill",NULL,85.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1176,7954,87,8000339E-1544129552,NULL,1,NULL,active,REF,1,"2023-11-10 05:19:12"
33234,Vibrato,Vibrato,"Aging Room Quattro Original (F55) Vibrato",NULL,125.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1168,8068,87,800033A0-1544130381,NULL,1,NULL,active,VIB,124,"2023-11-10 05:19:12"
33235,"Ingot Rose","Ingot Rose","H Upmann Banker old Ingot Rose",NULL,72.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1197,7309,87,800033A1-1544130987,NULL,0,NULL,active,ING,98,"2023-11-10 05:19:12"
33236,"Basic Grinder Small","Basic Grinder Small","Grinders Old Listings Basic Grinder Small",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033A2-1544198606,NULL,0,NULL,active,BAS,1,"2023-11-10 05:19:12"
33237,"Bob Marley B/W Grinder","Bob Marley B/W Grinder","Grinders Old Listings Bob Marley B/W Grinder",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033A3-1544198650,NULL,0,NULL,active,BOB,1,"2023-11-10 05:19:12"
33238,"Bob Marley Grinderr 12)","Bob Marley Grinderr 12)","Grinders Old Listings Bob Marley Grinderr 12)",NULL,48.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033A4-1544198842,NULL,0,NULL,active,BOBM,1,"2023-11-10 05:19:12"
33239,"Bullet Grinder Large","Bullet Grinder Large","Grinders Old Listings Bullet Grinder Large",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033A5-1544199102,NULL,0,NULL,active,BULLETGRI,1,"2023-11-10 05:19:12"
33240,"Bullet Grinder Small","Bullet Grinder Small","Grinders Old Listings Bullet Grinder Small",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033A6-1544199187,NULL,0,NULL,active,BULLETGRIN,1,"2023-11-10 05:19:12"
33241,"Chromium Grinder 1.5"","Chromium Grinder 1.5"","Grinders Old Listings Chromium Grinder 1.5"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033A7-1544199237,NULL,0,NULL,active,CHR,1,"2023-11-10 05:19:12"
33242,"Chromium Grinder 2"","Chromium Grinder 2"","Grinders Old Listings Chromium Grinder 2"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033A8-1544199276,NULL,0,NULL,active,CHRO,1,"2023-11-10 05:19:12"
33243,"Chromium Grinder 2.2"","Chromium Grinder 2.2"","Grinders Old Listings Chromium Grinder 2.2"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033A9-1544199815,NULL,0,NULL,active,CHROM,1,"2023-11-10 05:19:12"
33244,"Crank Grinder Large","Crank Grinder Large","Grinders Crank Crank Grinder Large",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9074,114,800033AA-1544199957,NULL,0,NULL,active,CRA,1,"2023-11-10 05:19:12"
33245,"Crank Grinder Medium","Crank Grinder Medium","Grinders Crank Crank Grinder Medium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9074,114,800033AB-1544200113,NULL,0,NULL,active,CRANKG,1,"2023-11-10 05:19:12"
33246,"Flashlight Assorted","Flashlight Assorted","Grinders Electric Flashlight Assorted",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,8584,114,800033AC-1544200657,NULL,1,NULL,active,FLAS,1,"2023-11-10 05:19:12"
33247,"JC Grinder Large","JC Grinder Large","Grinders Old Listings JC Grinder Large",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033AD-1544201137,NULL,0,NULL,active,JCG,1,"2023-11-10 05:19:12"
33248,"JC Grinder Medium","JC Grinder Medium","Grinders Old Listings JC Grinder Medium",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033AE-1544201171,NULL,0,NULL,active,JCGR,1,"2023-11-10 05:19:12"
33249,"JC Grinder Small","JC Grinder Small","Grinders Old Listings JC Grinder Small",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033AF-1544201207,NULL,0,NULL,active,JCGRI,1,"2023-11-10 05:19:12"
33250,"Rasta Boy Grinder","Rasta Boy Grinder","Grinders Old Listings Rasta Boy Grinder",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033B0-1544201243,NULL,0,NULL,active,RASTABO,1,"2023-11-10 05:19:12"
33251,"Sharp Stone Grinder 1.5"","Sharp Stone Grinder 1.5"","Grinders Old Listings Sharp Stone Grinder 1.5"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033B1-1544201295,NULL,0,NULL,active,SHAR,1,"2023-11-10 05:19:12"
33252,"Sharp Stone Grinder 2"","Sharp Stone Grinder 2"","Grinders Old Listings Sharp Stone Grinder 2"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033B2-1544201330,NULL,0,NULL,active,SHARP,1,"2023-11-10 05:19:12"
33253,"Sharp Stone Grinder 2.2"","Sharp Stone Grinder 2.2"","Grinders Old Listings Sharp Stone Grinder 2.2"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033B3-1544201399,NULL,0,NULL,active,SHARPS,1,"2023-11-10 05:19:12"
33254,"Silver Grinder","Silver Grinder","Grinders Old Listings Silver Grinder",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033B4-1544201441,NULL,0,NULL,active,SILVE,1,"2023-11-10 05:19:12"
33255,"Skull Grinder","Skull Grinder","Grinders Old Listings Skull Grinder",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033B5-1544201557,NULL,0,NULL,active,SKU,1,"2023-11-10 05:19:12"
33256,"Smiley Face/Ying Yang Grinder","Smiley Face/Ying Yang Grinder","Grinders Old Listings Smiley Face/Ying Yang Grinder",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1146,9414,114,800033B6-1544201603,NULL,0,NULL,active,SMIL,1,"2023-11-10 05:19:12"
33257,60x6,60x6,"Camacho Connecticut 60x6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1113,7022,87,800033B7-1544218193,NULL,1,NULL,active,CAM:60X6,1,"2023-11-10 05:19:12"
33258,Toro,Toro,"Camacho Connecticut Toro",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1113,7022,87,800033B8-1544219855,NULL,1,NULL,active,CAM:TORO,1,"2023-11-10 05:19:12"
33259,"Breve Tins","Breve Tins","Isla Del Sol Maduro Breve Tins",NULL,27.50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1206,8015,87,800033B9-1544465684,NULL,1,NULL,active,BREVET,1,"2023-11-10 05:19:12"
