brand_gallery_id,brand_id,original_name,encrypted_name,file_path,width,height,size,default,for_web,order,status,updated_by,updated_date
516,1109,redman_logo.png,RED-1.png,uploads/brand_gallery/RED-1.png,300,149,33412,1,0,0,active,97,"2022-05-02 17:42:39"
517,1462,reinado_logo.png,REI-1.png,uploads/brand_gallery/REI-1.png,416,304,8825,1,0,0,active,97,"2022-05-02 17:43:22"
518,1339,remarkableherbs_logo.png,REM-1.png,uploads/brand_gallery/REM-1.png,310,163,6797,1,0,0,active,97,"2022-05-02 17:44:12"
519,1305,ronson.png,RONS-1.png,uploads/brand_gallery/RONS-1.png,300,112,29402,1,0,0,active,97,"2022-05-02 17:45:16"
520,1304,ronsonal.png,RON-1.png,uploads/brand_gallery/RON-1.png,188,155,24790,1,0,0,active,97,"2022-05-02 17:45:42"
521,1436,Rough-Rider-Sweets-logo.jpg,ROU-1.jpg,uploads/brand_gallery/ROU-1.jpg,1240,840,161997,1,0,0,active,97,"2022-05-02 17:46:23"
522,1363,saga_logo.png,SAG-1.png,uploads/brand_gallery/SAG-1.png,225,225,11205,1,0,0,active,97,"2022-05-02 17:47:07"
523,1427,san-doro-logo-800.jpg,SAND-1.jpg,uploads/brand_gallery/SAND-1.jpg,900,506,37204,1,0,0,active,97,"2022-05-02 17:47:53"
524,1315,sencillo_logo.jpg,SEN-1.jpg,uploads/brand_gallery/SEN-1.jpg,2048,1100,55593,1,0,0,active,124,"2022-05-02 17:49:03"
525,1377,swr_logo.jpg,SIR-1.jpg,uploads/brand_gallery/SIR-1.jpg,1080,510,43559,1,0,0,active,97,"2022-05-02 17:49:53"
526,1157,skoal-logo-png-transparent.png,SKO-1.png,uploads/brand_gallery/SKO-1.png,2400,2400,81692,1,0,0,active,97,"2022-05-02 17:50:31"
527,1343,smokeodor_logo.JPG,SMOK-1.jpg,uploads/brand_gallery/SMOK-1.jpg,274,151,20347,1,0,0,active,97,"2022-05-02 17:52:15"
528,1155,southerndraw_logo.png,SOU-1.png,uploads/brand_gallery/SOU-1.png,655,655,32790,1,0,0,active,97,"2022-05-02 17:53:06"
529,1066,spiritofcuba_logo.png,SPI-1.png,uploads/brand_gallery/SPI-1.png,634,354,315924,1,0,0,active,97,"2022-05-02 17:54:43"
530,1344,starbuzz_logo.png,STAR-1.png,uploads/brand_gallery/STAR-1.png,200,167,38716,1,0,0,active,97,"2022-05-02 17:56:10"
531,1454,stolenthrone_logo.jpg,STO-1.jpg,uploads/brand_gallery/STO-1.jpg,400,400,32475,1,0,0,active,97,"2022-05-02 17:57:28"
532,1457,Sweet-Woods-Cigarillo-Logo-300x192.png,SWE-1.png,uploads/brand_gallery/SWE-1.png,300,192,43732,1,0,0,active,97,"2022-05-02 17:59:03"
533,1360,swisher-sweet-logo-png-transparent.png,SWIS-1.png,uploads/brand_gallery/SWIS-1.png,2400,2400,358417,1,0,0,active,97,"2022-05-02 18:01:19"
534,1318,texasrollem_logo.jpg,TEX-1.jpg,uploads/brand_gallery/TEX-1.jpg,400,400,23593,1,0,0,active,97,"2022-05-02 18:05:00"
535,1238,menelik_by_foundation_cigars.png,THEM-1.png,uploads/brand_gallery/THEM-1.png,388,292,44549,0,0,NULL,perged,97,"2022-05-02 18:07:01"
536,1238,menelik_by_foundation_cigars.png,THEM-2.png,uploads/brand_gallery/THEM-2.png,388,292,44549,1,0,0,active,97,"2022-05-02 18:07:43"
537,1412,wiseman_logo.jpg,THE-1.jpg,uploads/brand_gallery/THE-1.jpg,700,394,58440,1,0,0,active,97,"2022-05-02 18:08:38"
538,1359,Top-O-Matic-Official-Website-Logo.png,TOP-1.png,uploads/brand_gallery/TOP-1.png,380,380,94107,1,0,0,active,97,"2022-05-02 18:09:21"
539,1128,topper_logo.jpg,TOPP-1.jpg,uploads/brand_gallery/TOPP-1.jpg,400,400,10454,1,0,0,active,97,"2022-05-02 18:11:29"
540,1080,Torano-Cigars-Logo-2015.jpg,TOR-1.jpg,uploads/brand_gallery/TOR-1.jpg,700,600,121229,1,0,0,active,97,"2022-05-02 18:13:09"
541,1237,TSC-label.jpg,TOSC-1.jpg,uploads/brand_gallery/TOSC-1.jpg,400,400,16302,1,0,0,active,97,"2022-05-02 18:13:54"
542,1467,traderjacjs.JPG,TRA-1.jpg,uploads/brand_gallery/TRA-1.jpg,567,299,30818,1,0,0,active,97,"2022-05-02 18:15:34"
543,1389,vector_logo.jpg,VECT-1.jpg,uploads/brand_gallery/VECT-1.jpg,438,115,7335,1,0,0,active,97,"2022-05-02 18:18:37"
544,1324,vector_logo.jpg,VEC-1.jpg,uploads/brand_gallery/VEC-1.jpg,438,115,7335,1,0,0,active,97,"2022-05-02 18:19:15"
545,1094,VERTIGO_logo.png,VER-1.png,uploads/brand_gallery/VER-1.png,480,116,8384,1,0,0,active,97,"2022-05-02 18:20:38"
546,1431,viaje_logo.jpg,VIA-1.jpg,uploads/brand_gallery/VIA-1.jpg,270,187,10570,1,0,0,active,97,"2022-05-02 18:21:26"
547,1390,whiteowl_logo.jpg,WHI-1.jpg,uploads/brand_gallery/WHI-1.jpg,600,600,27090,1,0,0,active,124,"2022-05-02 18:26:36"
548,1152,wildhemp_logo.jpg,WIL-1.jpg,uploads/brand_gallery/WIL-1.jpg,400,400,8489,1,0,0,active,97,"2022-05-02 18:27:31"
549,1387,xikar_logo.png,XIK-1.png,uploads/brand_gallery/XIK-1.png,2060,448,27693,1,0,0,active,97,"2022-05-02 18:28:27"
550,1075,zippo_logo.png,ZIP-1.png,uploads/brand_gallery/ZIP-1.png,512,512,6012,1,0,0,active,97,"2022-05-02 18:29:03"
551,1149,zebra_logo.png,ZEB-1.png,uploads/brand_gallery/ZEB-1.png,227,222,9563,1,0,0,active,97,"2022-05-02 18:30:48"
552,1091,zen-black.png,ZEN-1.png,uploads/brand_gallery/ZEN-1.png,1023,194,8586,1,0,0,active,97,"2022-05-02 18:31:14"
553,1093,Zico-lighter-logo.jpg,ZIC-1.jpg,uploads/brand_gallery/ZIC-1.jpg,600,600,26168,1,0,0,active,97,"2022-05-02 18:31:40"
554,1337,"Zigzag Logo.png",ZIG-1.png,uploads/brand_gallery/ZIG-1.png,1080,565,125795,1,0,0,active,97,"2022-05-02 18:32:08"
555,1402,zig_zag_wrap_logo.jpg,ZIGZ-1.jpg,uploads/brand_gallery/ZIGZ-1.jpg,208,225,10738,1,0,0,active,97,"2022-05-02 18:32:42"
556,1144,"Logo_SZ Dragon(Color).png",GRAB-1.png,uploads/brand_gallery/GRAB-1.png,1400,1996,69585,1,0,0,active,97,"2022-05-03 10:27:53"
557,1475,RMCigarsLogo.png,"RM Cigars-1.png","uploads/brand_gallery/RM Cigars-1.png",566,645,225296,1,1,0,active,97,"2022-06-09 09:27:01"
558,1510,Rarewoods_3SZ.jpg,Rarewoods-1.jpg,uploads/brand_gallery/Rarewoods-1.jpg,1080,1080,1188766,0,0,2,active,124,"2023-03-01 09:30:27"
559,1510,Rarewoods_6SZ.jpg,Rarewoods-2.jpg,uploads/brand_gallery/Rarewoods-2.jpg,1080,1080,920025,0,0,1,active,124,"2023-03-01 09:30:27"
560,1510,Rarewoods_9SZ.jpg,Rarewoods-3.jpg,uploads/brand_gallery/Rarewoods-3.jpg,1080,1080,902957,0,0,0,active,124,"2023-03-01 09:30:27"
561,1289,"pappy van winkles_3SZ.jpg",pappy-van-winkle-1681330252-2.jpg,uploads/brand_gallery/pappy-van-winkle-1681330252-2.jpg,1080,1080,480134,0,0,NULL,perged,124,"2023-04-12 16:11:01"
562,1589,"Screenshot 2023-07-21 102512.jpg",ferrera-1689949524-1.jpg,uploads/brand_gallery/ferrera-1689949524-1.jpg,354,196,18428,1,0,NULL,active,124,"2023-07-21 10:25:27"
563,1588,cigar--whiskey-rocks-with-cherries.jpg,alex-ace-b-1691993403-1.jpg,uploads/brand_gallery/alex-ace-b-1691993403-1.jpg,5373,3538,2848923,0,0,NULL,active,1,"2023-08-14 02:10:05"
564,1593,4IoZConW_400x400.jpg,dav-1695926347-1.jpg,uploads/brand_gallery/dav-1695926347-1.jpg,377,377,30314,0,0,NULL,active,124,"2023-09-28 14:39:08"
565,1606,"Screenshot 2023-07-04 172212.png",testpurpose-1701238853-1.png,uploads/brand_gallery/testpurpose-1701238853-1.png,1217,701,145200,0,0,NULL,active,217,"2023-11-29 01:20:53"
